Title,Cook Time,ServingSize,Ingredients,Cooking Instructions,Image Link,Nutrition Label,Host Link
Key Sir Alicha (Ethiopian Beets and Potatoes),55,4 serving(s),"['¼ cup canola oil', '1 yellow onion, diced', '½ teaspoon salt, divided, or as needed', '1 ½ teaspoons minced fresh garlic', '1 ½ teaspoons minced fresh ginger', '2 large beets, diced', '1 cup water, or more as needed', '4 large potatoes, diced']","['Step 1: Heat oil in a large pot over medium heat; add onion and a pinch of salt.\n', 'Step 2: Cook and stir onion until softened and translucent, 5 to 10 minutes.\n', 'Step 3: Add garlic and ginger; cook and stir until fragrant, about 1 minute.\n', 'Step 4: Add beets and stir to combine.\n', 'Step 5: Pour water over beet mixture and sprinkle 1/2 teaspoon salt; bring to a boil.\n', 'Step 6: Cover pot and reduce heat to medium-low; simmer, stirring occasionally, until beets are easily pierced with a fork, 20 to 25 minutes.\n', 'Step 7: Add potatoes and cook until potatoes are soft but not falling apart, about 15 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3322432.jpg,"{'calories': '486 calories', 'carbohydrateContent': '82.1 g', 'fatContent': '14.6 g', 'fiberContent': '12.6 g', 'proteinContent': '10.2 g', 'saturatedFatContent': '1.2 g', 'sodiumContent': '413.9 mg', 'sugarContent': '13.7 g'}",allrecipes.com
Egyptian Feta Cheese Omelet Roll,10,2 serving(s),"['4 eggs, beaten', '½ teaspoon black pepper', '3 tablespoons crumbled feta cheese', '1 teaspoon milk', '1 tablespoon vegetable oil']","['Step 1: In a small bowl, beat eggs and pepper together.\n', 'Step 2: In another small bowl, combine crumbled cheese with milk.\n', 'Step 3: Heat oil in a large non-stick skillet over medium-high heat.\n', 'Step 4: Pour in eggs, and tilt pan until bottom is evenly covered.\n', 'Step 5: When edges appear cooked, place feta mixture in a line in the center of eggs.\n', 'Step 6: Using a spatula, fold eggs over top and bottom of cheese, then fold sides over.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F222600.jpg,"{'calories': '242 calories', 'carbohydrateContent': '1.7 g', 'cholesterolContent': '384.6 mg', 'fatContent': '19.8 g', 'fiberContent': '0.1 g', 'proteinContent': '14.7 g', 'saturatedFatContent': '6.3 g', 'sodiumContent': '298.5 mg', 'sugarContent': '1.4 g'}",allrecipes.com
Cornes de Gazelle (Gazelle Horns),76,50 item(s),"['2 ¼ cups almonds', '¾ cup white sugar', '1 tablespoon white sugar', '¼ teaspoon ground cinnamon', '1 egg', '1 tablespoon orange blossom water', '2 cups all-purpose flour', '½ cup softened, unsalted butter, diced', '1 tablespoon unsalted butter', '1 pinch salt', '1 egg, beaten', '3 tablespoons vegetable oil', '1 ½ tablespoons orange blossom water', '6 tablespoons honey', '1 tablespoon orange blossom water', '3 tablespoons crushed pistachios, or to taste']","['Step 1: Preheat oven to 300 degrees F (150 degrees C).\n', 'Step 2: Line a baking sheet with parchment paper.\n', 'Step 3: Spread almonds over the baking sheet.\n', 'Step 4: Bake in the preheated oven until almonds are fragrant and roasted, 20 to 25 minutes.\n', 'Step 5: Prepare pastry dough while almonds are roasting.\n', 'Step 6: Combine flour, 1/2 cup plus 1 tablespoon butter, and salt in a bowl and rub together until the mixture resembles breadcrumbs.\n', 'Step 7: Add egg, oil, and 1 1/2 tablespoons orange blossom water; knead everything into a smooth pastry dough.\n', 'Step 8: Add a little water, 1 teaspoon at a time, if dough is too dry.\n', 'Step 9: Shape pastry dough into a ball, wrap in plastic wrap, and set aside for 30 minutes.\n', 'Step 10: Remove almonds from oven and cool slightly, about 5 minutes.\n', 'Step 11: Place almonds in the bowl of a food processor; process until finely and evenly ground.\n', 'Step 12: Add 3/4 cup plus 1 tablespoon sugar, cinnamon, egg, and 1 tablespoon orange blossom water in that order to the food processor, pulsing after each addition until mixture is evenly combined and resembles a paste.\n', 'Step 13: Remove small walnut-sized portions of filling with greased hands.\n', 'Step 14: Roll them into small logs with thin ends.\n', 'Step 15: Set aside.\n', 'Step 16: Preheat oven to 325 degrees F (165 degrees C).\n', 'Step 17: Line a baking sheet with parchment paper.\n', 'Step 18: Roll out half of the pastry dough on a lightly floured surface until very thin.\n', 'Step 19: Place one of the almond paste logs on the edge of the pastry, fold pastry over the filling, covering it completely, and seal the edges.\n', 'Step 20: Mold with your fingers into a crescent shape.\n', 'Step 21: Using a pastry cutter, cut around the crescent, and transfer to the prepared baking sheet.\n', 'Step 22: Repeat with remaining dough and filling.\n', 'Step 23: Bake in the preheated oven until gazelle horns are lightly golden and baked through, about 20 minutes.\n', 'Step 24: They should not get too dark.\n', 'Step 25: Let cool slightly, about 3 minutes.\n', 'Step 26: Heat honey in a small saucepan over low-medium heat.\n', 'Step 27: Remove from heat and stir in 1 tablespoon orange blossom water.\n', 'Step 28: Dip gazelle horns into the honey and place on a serving plate.\n', 'Step 29: Sprinkle with crushed pistachios.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4775615.jpg,"{'calories': '106.5 calories', 'carbohydrateContent': '10.6 g', 'cholesterolContent': '12.9 mg', 'fatContent': '6.6 g', 'fiberContent': '0.9 g', 'proteinContent': '2.3 g', 'saturatedFatContent': '1.8 g', 'sodiumContent': '8.5 mg', 'sugarContent': '5.7 g'}",allrecipes.com
Nigerian Suya,65,4 serving(s),"['1 tablespoon finely ground roasted peanuts', '1 teaspoon ground cayenne pepper', '1 teaspoon ground paprika', '1 teaspoon salt', '½ teaspoon ground ginger', '½ teaspoon garlic powder', '½ teaspoon onion powder', '1 ½ pounds beef tri-tip steak, cut into bite-size pieces', '1 red bell pepper, cut into bite-size pieces', '¼ onion, cut into bite-size pieces', '4 mushrooms, halved']","['Step 1: Mix ground peanuts, cayenne pepper, paprika, salt, ginger, garlic powder, and onion powder together in a bowl.\n', 'Step 2: Combine spice mixture and beef in a resealable plastic bag; shake until well coated.\n', 'Step 3: Marinate in the refrigerator, about 30 minutes.\n', 'Step 4: Preheat an outdoor grill for medium-high heat and lightly oil the grate.\n', 'Step 5: Place beef, bell pepper, onion, and mushrooms in alternating order onto skewers.\n', 'Step 6: Cook on the preheated grill, flipping once, until meat is browned and vegetables are soft, 10 to 15 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4619789.jpg,"{'calories': '357.7 calories', 'carbohydrateContent': '5.4 g', 'cholesterolContent': '158.1 mg', 'fatContent': '15.4 g', 'fiberContent': '1.6 g', 'proteinContent': '47.3 g', 'saturatedFatContent': '5.3 g', 'sodiumContent': '644.3 mg', 'sugarContent': '2.5 g'}",allrecipes.com
Kachumbari,55,4 serving(s),"['1 medium red onion, diced', '2 teaspoons sea salt', '4 medium tomatoes, diced', '½ medium cucumber, peeled and diced', '¼ cup chopped cilantro', '1 jalapeno pepper, seeded and diced', '1 avocado - peeled, pitted and diced', '1 lime, juiced, or to taste', 'salt and freshly ground black pepper to taste']","['Step 1: Place the onion in a medium bowl, cover with water, and stir in sea salt.\n', 'Step 2: Soak for 30 minutes; drain well for 10 minutes.\n', 'Step 3: Stir the drained onion, tomatoes, cucumber, cilantro, jalapeno, and avocado together in a large bowl.\n', 'Step 4: Squeeze lime juice over the salad to taste and season with salt and pepper.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7491507.jpg,"{'calories': '124 calories', 'carbohydrateContent': '14.7 g', 'fatContent': '7.7 g', 'fiberContent': '6.1 g', 'proteinContent': '2.8 g', 'saturatedFatContent': '1.1 g', 'sodiumContent': '931.7 mg', 'sugarContent': '5.6 g'}",allrecipes.com
Moroccan Harira (Bean Soup),75,10 serving(s),"['6 cups beef stock', '1 cup dry lentils', '1 tablespoon olive oil, or to taste', '1 onion, chopped', '1 cinnamon stick', '1 teaspoon minced fresh ginger root', '1 teaspoon ground turmeric', '1 teaspoon ground cumin', '1 teaspoon ground black pepper', '1 (15 ounce) can garbanzo beans, drained', '1 (15 ounce) can red kidney beans, rinsed and drained', '1 (14 ounce) can diced tomatoes', '1 cup cooked quinoa', '1 bunch flat-leaf parsley leaves and thinner stems, chopped', '1 bunch cilantro leaves and thinner stems, chopped', '1 lemon, or to taste, juiced']","['Step 1: Stir beef stock and lentils together in a large pot; bring to a boil, reduce heat to low, and keep at a simmer while preparing onion.\n', 'Step 2: Heat olive oil in a skillet over medium heat.\n', 'Step 3: Cook and stir onion, cinnamon stick, ginger, turmeric, cumin, and black pepper in the hot oil until the onion is translucent, about 5 minutes; add to stock mixture.\n', 'Step 4: Pour garbanzo beans, kidney beans, tomatoes, and quinoa into the stock mixture; stir and bring mixture to a boil.\n', 'Step 5: Stir parsley and cilantro into the stock mixture; reduce heat to low and cook mixture at a simmer until the lentils are tender, about 45 minutes.\n', 'Step 6: Drizzle lemon juice over the soup before serving.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1530492.jpg,"{'calories': '260.8 calories', 'carbohydrateContent': '42 g', 'fatContent': '3.9 g', 'fiberContent': '12.5 g', 'proteinContent': '14.4 g', 'saturatedFatContent': '0.6 g', 'sodiumContent': '298.5 mg', 'sugarContent': '4.2 g'}",allrecipes.com
West African Peanut Soup,80,10 serving(s),"['2 tablespoons olive oil', '2 medium onions, very finely diced', '2 large bell peppers, (any color) finely chopped', '6 large cloves garlic, minced', '1 (28 ounce) can chopped tomatoes with juice', '8 cups vegetable broth', '¼ teaspoon pepper', '¼ teaspoon red pepper flakes', '½ cup uncooked rice', '1 (18 ounce) jar creamy peanut butter', '½ cup chopped roasted peanuts']","['Step 1: Heat olive oil in a large stock pot over medium-high heat.\n', 'Step 2: Cook onion, bell pepper, and garlic until lightly browned, about 5 minutes.\n', 'Step 3: Stir in tomatoes with their juice, vegetable broth, pepper, and red pepper flakes.\n', 'Step 4: Simmer, uncovered, for 15 minutes.\n', 'Step 5: Add rice to soup and stir.\n', 'Step 6: Reduce heat, cover, and simmer 25 minutes, or until rice is tender.\n', 'Step 7: When rice is cooked, whisk in peanut butter and return to a simmer, and serve.\n', 'Step 8: Garnish with chopped roasted peanuts, if desired.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F155649.jpg,"{'calories': '458.5 calories', 'carbohydrateContent': '30.7 g', 'fatContent': '32.8 g', 'fiberContent': '6.4 g', 'proteinContent': '17.4 g', 'saturatedFatContent': '6.3 g', 'sodiumContent': '777 mg', 'sugarContent': '11.1 g'}",allrecipes.com
Vegetarian Moroccan Harira,65,5 serving(s),"['2 tablespoons vegetable oil', '1 large onion, chopped', '2 pounds tomatoes, diced', '1 (15 ounce) can chickpeas, drained', '1 bunch fresh cilantro, chopped', '1 bunch fresh parsley, chopped', '20 fresh mint leaves, chopped', '1 teaspoon ground paprika', '1 teaspoon ground turmeric', '1 teaspoon ground ginger', '½ teaspoon harissa', '1 pinch saffron threads', '4 cups water, or more to taste', '1 tablespoon all-purpose flour', '1 teaspoon cornstarch', '½ cup cherry tomatoes, halved', 'salt and ground black pepper to taste']","['Step 1: Heat oil in a large pot over medium heat and cook onion until soft and translucent, about 5 minutes.\n', 'Step 2: Add tomatoes, chickpeas, cilantro, parsley, mint, paprika, turmeric, ginger, harissa, and saffron.\n', 'Step 3: Add water and cook over medium heat until flavors have combined, about 30 minutes.\n', 'Step 4: Mix a few tablespoons of soup liquid with flour and cornstarch in a small bowl and return to the soup, stirring in well.\n', 'Step 5: Add cherry tomatoes.\n', 'Step 6: Bring to a boil, reduce heat, and simmer over low heat until soup thickens, about 10 minutes.\n', 'Step 7: Season with salt and pepper.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4589924.jpg,"{'calories': '182.4 calories', 'carbohydrateContent': '27.1 g', 'fatContent': '6.9 g', 'fiberContent': '6.4 g', 'proteinContent': '5.7 g', 'saturatedFatContent': '1 g', 'sodiumContent': '231.1 mg', 'sugarContent': '6.3 g'}",allrecipes.com
Mahalabia (Egyptian Milk Pudding),110,4 serving(s),"['2 cups milk', '1 cup heavy cream', '3 tablespoons white sugar', '2 teaspoons vanilla sugar', '4 teaspoons cornstarch, or more as needed', '¼ teaspoon ground cinnamon, or to taste']","['Step 1: Combine milk, cream, sugar, vanilla sugar, and cornstarch in a saucepan and whisk until well combined.\n', 'Step 2: Slowly bring to a boil over medium heat and cook, stirring constantly, until thickened and mixture coats the back of a spoon, 10 to 15 minutes.\n', 'Step 3: Remove from heat.\n', 'Step 4: Pour pudding into 4 dessert bowls and allow to cool to room temperature, about 30 minutes.\n', 'Step 5: Refrigerate until chilled, 1 more hour.\n', 'Step 6: Sprinkle with cinnamon to serve.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5790743.jpg,"{'calories': '321.2 calories', 'carbohydrateContent': '21.4 g', 'cholesterolContent': '91.3 mg', 'fatContent': '24.4 g', 'fiberContent': '0.1 g', 'proteinContent': '5.3 g', 'saturatedFatContent': '15.2 g', 'sodiumContent': '72.9 mg', 'sugarContent': '15.1 g'}",allrecipes.com
Moroccan Preserved Lemons,1032,6 serving(s),"['6 organic lemons', '¼ cup kosher salt', '1 cup lukewarm water, or as needed']","['Step 1: Scrub lemons thoroughly under cold running water.\n', 'Step 2: Cut each lemon into quarters, but do not cut all the way through the top, so that the lemon still holds together.\n', 'Step 3: n Rub lemons generously with salt inside and out and along all the cuts.\n', 'Step 4: Place them in a large sterilized jar with a tight-fitting lid.\n', 'Step 5: Add lukewarm water to cover; the lemons should be fully immersed.\n', 'Step 6: Screw on the lid and let cure for 1 month in a dark, dry, and cool place.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5205133.jpg,"{'calories': '22.4 calories', 'carbohydrateContent': '12 g', 'fatContent': '0.3 g', 'fiberContent': '5.3 g', 'proteinContent': '1.3 g', 'sodiumContent': '3800 mg'}",allrecipes.com
Moroccan Tagine,135,5 serving(s),"['1 tablespoon olive oil', '2 large onions, peeled and sliced into rings', '2 pounds lamb meat, cut into 1 1/2 inch cubes', '1 teaspoon ground cumin', '1 teaspoon ground coriander seed', '1 teaspoon ground ginger', '1 teaspoon ground cinnamon', 'salt to taste', '1 teaspoon ground black pepper', '4 pears - peeled, cored and cut into 1 1/2 inch chunks', '½ cup golden raisins', '½ cup blanched slivered almonds']","['Step 1: Heat the oil in a large pot or Dutch oven over medium heat.\n', 'Step 2: Fry the onion in the oil until soft.\n', 'Step 3: Add the lamb meat to the pan, and fry until just browned on the outside.\n', 'Step 4: Season with cumin, coriander, ginger, cinnamon, salt and pepper.\n', 'Step 5: Pour just enough water into the pot to cover the meat.\n', 'Step 6: Cover, and simmer over low heat for 1 1/2 to 2 hours, until meat is tender and the mixture is stew-like.\n', 'Step 7: Displace lid a little after an hour if there appears to be too much liquid.\n', 'Step 8: Add the pears, golden raisins and almonds to the stew, and cook for another 5 minutes or so, until the pears are soft.\n', 'Step 9: Serve with rice.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4289818.jpg,"{'calories': '394.4 calories', 'carbohydrateContent': '42.7 g', 'cholesterolContent': '71.3 mg', 'fatContent': '14.5 g', 'fiberContent': '7.5 g', 'proteinContent': '26.4 g', 'saturatedFatContent': '2.9 g', 'sodiumContent': '68.3 mg', 'sugarContent': '25.8 g'}",allrecipes.com
Stovetop Moroccan Tagine,60,6 serving(s),"['1 tablespoon olive oil', '2 skinless, boneless chicken breast halves - cut into chunks', '½ onion, chopped', '3 cloves garlic, minced', '1 small butternut squash, peeled and chopped', '1 (15.5 ounce) can garbanzo beans, drained and rinsed', '1 carrot, peeled and chopped', '1 (14.5 ounce) can diced tomatoes with juice', '1 (14 ounce) can vegetable broth', '1 tablespoon sugar', '1 tablespoon lemon juice', '1 teaspoon salt', '1 teaspoon ground coriander', '1 dash cayenne pepper']","['Step 1: Heat the olive oil in a large skillet over medium heat, and cook the chicken, onion, and garlic about 15 minutes, until browned.\n', 'Step 2: Mix the squash, garbanzo beans, carrot, tomatoes with juice, broth, sugar, and lemon juice into the skillet.\n', 'Step 3: Season with salt, coriander, and cayenne pepper.\n', 'Step 4: Bring the mixture to a boil, and continue cooking 30 minutes, until vegetables are tender.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F593229.jpg,"{'calories': '265.5 calories', 'carbohydrateContent': '44.7 g', 'cholesterolContent': '20.3 mg', 'fatContent': '4.3 g', 'fiberContent': '8.1 g', 'proteinContent': '14.1 g', 'saturatedFatContent': '0.7 g', 'sodiumContent': '878.5 mg', 'sugarContent': '9.3 g'}",allrecipes.com
Spicy African Yam Soup,40,4 serving(s),"['1 teaspoon vegetable oil', '1 small onion, chopped', '1 large sweet potato, peeled and diced', '1 clove garlic, minced', '4 cups chicken broth', '1 teaspoon dried thyme', '½ teaspoon ground cumin', '1 cup chunky salsa', '1 (15.5 ounce) can garbanzo beans, drained', '1 cup diced zucchini', '½ cup cooked rice', '2 tablespoons creamy peanut butter']","['Step 1: Heat the oil in a stockpot over medium heat.\n', 'Step 2: Saute onion, sweet potato, and garlic until onion is soft.\n', 'Step 3: Turn down heat if necessary to prevent burning.\n', 'Step 4: Stir in the chicken broth, thyme and cumin.\n', 'Step 5: Bring to a boil, cover and simmer for about 15 minutes.\n', 'Step 6: Stir in salsa, garbanzo beans and zucchini.\n', 'Step 7: Simmer until tender, about 15 minutes.\n', 'Step 8: Stir in the cooked rice and peanut butter until the peanut butter has dissolved.\n', 'Step 9: Serve hot with pita chips and a green salad.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F451735.jpg,"{'calories': '344.6 calories', 'carbohydrateContent': '62.2 g', 'fatContent': '6.9 g', 'fiberContent': '10.7 g', 'proteinContent': '11.5 g', 'saturatedFatContent': '1.2 g', 'sodiumContent': '822.1 mg', 'sugarContent': '8.8 g'}",allrecipes.com
Hawawshi,50,5 serving(s),"['½ pound ground beef', '2 tomatoes, diced', '1 large onion, diced', '1 green bell pepper, diced', '1 pinch paprika, or to taste', '1 pinch ground coriander, or to taste', '1 pinch ground cinnamon, or to taste', '1 pinch ground nutmeg, or to taste', 'salt and ground black pepper to taste', '5 pita bread rounds, split', '1 tablespoon corn oil']","['Step 1: Preheat the oven to 325 degrees F (165 degrees C).\n', 'Step 2: Heat a large skillet over medium-high heat.\n', 'Step 3: Cook and stir ground beef in the hot skillet until browned and crumbly, 5 to 7 minutes.\n', 'Step 4: Let cool slightly.\n', 'Step 5: Mix beef, tomatoes, onion, bell pepper, paprika, coriander, cinnamon, nutmeg, salt, and pepper together in a large bowl.\n', 'Step 6: Stuff mixture inside of pita bread rounds.\n', 'Step 7: Brush tops with corn oil and wrap each in aluminum foil.\n', 'Step 8: Place on a baking sheet.\n', 'Step 9: Bake in the preheated oven until toasted and vegetables are softened, about 30 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1060948.jpg,"{'calories': '274 calories', 'carbohydrateContent': '34.6 g', 'cholesterolContent': '28.3 mg', 'fatContent': '9.1 g', 'fiberContent': '3.1 g', 'proteinContent': '13.3 g', 'saturatedFatContent': '2.7 g', 'sodiumContent': '330.1 mg', 'sugarContent': '4.1 g'}",allrecipes.com
Harissa,30,1 serving(s),"['3 ½ ounces large dried red chili peppers', '5 tablespoons extra-virgin olive oil, or more as desired', '4 large cloves garlic, coarsely chopped', '1 teaspoon caraway seeds', '1 teaspoon cumin seeds', '½ teaspoon coriander seeds', '1 ½ teaspoons salt, or more to taste']","['Step 1: Break up chili peppers, remove the stems and seeds, and discard.\n', 'Step 2: Wear disposable gloves if working with medium-hot or hot peppers.\n', 'Step 3: Place chili peppers in a heatproof bowl and cover with boiling water.\n', 'Step 4: Let soak until softened, 15 to 20 minutes.\n', 'Step 5: Drain well, then dab dry with paper towels.\n', 'Step 6: Heat 1 tablespoon olive oil in a small skillet over very low heat and cook garlic until soft but still pale, about 3 minutes.\n', 'Step 7: Let cool, then transfer to the food processor together along with the chili peppers.\n', 'Step 8: Toast caraway seeds, cumin seeds, and coriander seeds in the skillet over medium-low heat until fragrant, 2 to 3 minutes.\n', 'Step 9: Crush them in a mortar and add to the food processor.\n', 'Step 10: Process while slowly adding remaining olive oil, scraping down the sides of the food processor as needed.\n', 'Step 11: Season with salt.\n', 'Step 12: Spoon harissa into a sterilized glass jar and level the top.\n', ""Step 13: Add enough olive oil so the surface is covered and the harissa won't dry out.\n"", 'Step 14: Seal and refrigerate.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7798905.jpg,"{'calories': '61 calories', 'carbohydrateContent': '4.9 g', 'fatContent': '4.6 g', 'fiberContent': '1.9 g', 'proteinContent': '0.8 g', 'saturatedFatContent': '0.6 g', 'sodiumContent': '224.1 mg'}",allrecipes.com
Moroccan Potato Casserole,105,6 serving(s),"['6 cloves garlic', 'salt to taste', '2 teaspoons paprika', '½ teaspoon ground cumin', '¼ teaspoon ground cayenne pepper', '¾ cup chopped fresh cilantro', '¾ cup chopped parsley', '1 lemon, juiced', '3 tablespoons red wine vinegar', '3 tablespoons olive oil', '1 ½ pounds red potatoes, sliced 1/2 inch thick', '1 large red bell pepper, cut into 1 inch pieces', '1 yellow bell pepper, cut into 1 1/2 inch squares', '1 large green bell pepper, cut into 1 1/2 inch pieces', '4 stalks celery, cut into 2 inch pieces', '1 pound tomatoes, each cut into 8 wedges', '2 tablespoons olive oil']","['Step 1: Preheat oven to 350 degrees F (175 degrees C).\n', 'Step 2: Combine garlic, 1/2 teaspoon salt, paprika, cumin, and cayenne in a food processor bowl.\n', 'Step 3: Process until mixture forms a paste.\n', 'Step 4: Add herbs, and pulse a few times to blend.\n', 'Step 5: Add lemon juice, vinegar, and 2 to 3 tablespoons olive oil; blend.\n', 'Step 6: Season to taste with salt.\n', 'Step 7: In a large bowl, combine potatoes, peppers, and celery.\n', 'Step 8: Season with salt, and toss with herb sauce.\n', 'Step 9: Transfer to a large shallow baking dish.\n', 'Step 10: Scatter tomatoes among the potato mixture.\n', 'Step 11: Drizzle 1 to 2 tablespoons oil over top, and cover with foil.\n', 'Step 12: Bake for 35 minutes.\n', 'Step 13: Remove foil.\n', 'Step 14: Continue baking until vegetables are tender, 20 to 30 minutes.\n', 'Step 15: Serve warm.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F954160.jpg,"{'calories': '237.1 calories', 'carbohydrateContent': '30.9 g', 'fatContent': '12.1 g', 'fiberContent': '5.9 g', 'proteinContent': '4.7 g', 'saturatedFatContent': '1.7 g', 'sodiumContent': '44.5 mg', 'sugarContent': '6.5 g'}",allrecipes.com
Qumbe (East African Coconut Candy),45,36 serving(s),"['2 cups unsweetened grated coconut', '½ cup coconut milk', '1 ⅓ cups white sugar', '1 cup almond flour', '¼ cup unsweetened grated coconut, or as needed']","['Step 1: Combine 2 cups grated coconut and coconut milk in a bowl until thoroughly mixed.\n', 'Step 2: Place sugar in a saucepan over medium heat; cook, stirring frequently, until sugar is melted, about 5 minutes.\n', 'Step 3: Remove saucepan from heat and stir in coconut mixture and almond flour until well combined; cool until easily handled.\n', 'Step 4: Roll coconut mixture into bite-size balls.\n', 'Step 5: Pour 1/4 cup grated coconut into a bowl and roll balls in coconut until coated.\n', 'Step 6: Refrigerate until chilled, at least 15 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3292708.jpg,"{'calories': '280.1 calories', 'carbohydrateContent': '28.8 g', 'fatContent': '18.4 g', 'fiberContent': '4 g', 'proteinContent': '3.6 g', 'saturatedFatContent': '12.2 g', 'sodiumContent': '7.7 mg', 'sugarContent': '23.9 g'}",allrecipes.com
Instant Pot® Moroccan Chicken Tagine,250,6 serving(s),"['2 tablespoons minced fresh garlic', '1 ¼ teaspoons paprika', '¾ teaspoon ground ginger', '¾ teaspoon ground turmeric', '⅛ teaspoon saffron powder', '1 ½ pounds skinless, boneless chicken breasts, cut into bite-sized pieces', '1 preserved lemon', '2 tablespoons extra-virgin olive oil', '2 tablespoons butter', '2 medium red onions, sliced', '1 cinnamon stick', '1 cup pitted and halved Mediterranean olives', '1 cup chicken broth', '1 tablespoon chopped fresh flat-leaf parsley', '1 tablespoon chopped fresh cilantro']","['Step 1: Combine garlic, paprika, ginger, turmeric, and saffron in a large bowl.\n', 'Step 2: Add chicken pieces and mix until coated with spices.\n', 'Step 3: Cover and refrigerate, 3 to 4 hours or overnight.\n', 'Step 4: Cut preserved lemon into quarters.\n', 'Step 5: Remove pulp from the peel and remove seeds from pulp.\n', 'Step 6: Mince pulp and set aside.\n', 'Step 7: Cut lemon peel into strips and set aside.\n', 'Step 8: Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function.\n', 'Step 9: Heat olive oil and butter in the cooker; add chicken.\n', 'Step 10: Cook chicken until browned, about 3 minutes per side.\n', 'Step 11: Transfer chicken to a plate, reserving drippings in the pot.\n', 'Step 12: Place onions and lemon pulp into the hot pot and cook, stirring occasionally, until onions have softened, about 5 minutes.\n', 'Step 13: Add cinnamon stick, place chicken on top, and scatter olives and lemon peel over the chicken.\n', 'Step 14: Pour in chicken broth.\n', 'Step 15: Close and lock the lid.\n', ""Step 16: Select high pressure according to manufacturer's instructions; set timer for 10 minutes.\n"", 'Step 17: Allow 10 to 15 minutes for pressure to build.\n', ""Step 18: Release pressure using the natural-release method according to manufacturer's instructions, about 10 minutes.\n"", 'Step 19: Unlock and remove the lid carefully, turning it away from you.\n', 'Step 20: Transfer contents to a large serving bowl.\n', 'Step 21: Sprinkle with parsley and cilantro and serve immediately.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6741502.jpg,"{'calories': '257.2 calories', 'carbohydrateContent': '8.7 g', 'cholesterolContent': '75.8 mg', 'fatContent': '13.8 g', 'fiberContent': '2.4 g', 'proteinContent': '24.6 g', 'saturatedFatContent': '4.2 g', 'sodiumContent': '2538.4 mg', 'sugarContent': '2.3 g'}",allrecipes.com
